subject,trial_index,session,label_index,label_name,split
4,103,0train,2,feet,train
4,104,0train,1,right_hand,train
4,105,0train,3,tongue,train
4,106,0train,0,left_hand,train
4,107,0train,2,feet,val
4,108,0train,1,right_hand,train
4,109,0train,0,left_hand,val
4,110,0train,3,tongue,train
4,111,0train,3,tongue,train
4,112,0train,3,tongue,train
4,113,0train,3,tongue,train
4,114,0train,3,tongue,train
4,115,0train,0,left_hand,train
4,116,0train,2,feet,val
4,117,0train,1,right_hand,train
4,118,0train,0,left_hand,train
4,119,0train,0,left_hand,val
4,120,0train,2,feet,train
4,121,0train,3,tongue,train
4,122,0train,0,left_hand,train
4,123,0train,2,feet,train
4,124,0train,2,feet,train
4,125,0train,2,feet,train
4,126,0train,0,left_hand,train
4,127,0train,1,right_hand,train
4,128,0train,0,left_hand,train
4,129,0train,1,right_hand,train
4,130,0train,1,right_hand,train
4,131,0train,0,left_hand,train
4,132,0train,1,right_hand,train
4,133,0train,2,feet,val
4,134,0train,1,right_hand,train
4,135,0train,2,feet,train
4,136,0train,2,feet,train
4,137,0train,3,tongue,train
4,138,0train,2,feet,train
4,139,0train,2,feet,train
4,140,0train,3,tongue,train
4,141,0train,3,tongue,train
4,142,0train,3,tongue,train
4,143,0train,3,tongue,train
4,144,0train,3,tongue,val
4,145,0train,2,feet,train
4,146,0train,1,right_hand,train
4,147,0train,0,left_hand,train
4,148,0train,0,left_hand,train
4,149,0train,1,right_hand,train
4,150,0train,2,feet,train
4,151,0train,3,tongue,train
4,152,0train,1,right_hand,train
4,153,0train,2,feet,train
4,154,0train,0,left_hand,train
4,155,0train,0,left_hand,val
4,156,0train,0,left_hand,val
4,157,0train,3,tongue,train
4,158,0train,1,right_hand,train
4,159,0train,1,right_hand,train
4,160,0train,0,left_hand,train
4,161,0train,0,left_hand,train
4,162,0train,2,feet,train
4,163,0train,0,left_hand,val
4,164,0train,1,right_hand,train
4,165,0train,3,tongue,train
4,166,0train,3,tongue,train
4,167,0train,2,feet,train
4,168,0train,0,left_hand,train
4,169,0train,3,tongue,train
4,170,0train,3,tongue,train
4,171,0train,1,right_hand,train
4,172,0train,3,tongue,train
4,173,0train,3,tongue,train
4,174,0train,1,right_hand,val
4,175,0train,0,left_hand,train
4,176,0train,1,right_hand,val
4,177,0train,2,feet,train
4,178,0train,2,feet,val
4,179,0train,2,feet,train
4,180,0train,3,tongue,train
4,181,0train,2,feet,train
4,182,0train,0,left_hand,train
4,183,0train,3,tongue,train
4,184,0train,1,right_hand,train
4,185,0train,2,feet,train
4,186,0train,1,right_hand,train
4,187,0train,2,feet,val
4,188,0train,3,tongue,train
4,189,0train,1,right_hand,train
4,190,0train,2,feet,train
4,191,0train,0,left_hand,train
4,192,0train,0,left_hand,train
4,193,0train,0,left_hand,train
4,194,0train,3,tongue,train
4,195,0train,1,right_hand,train
4,196,0train,0,left_hand,train
4,197,0train,2,feet,train
4,198,0train,0,left_hand,train
4,199,0train,2,feet,val
4,200,0train,1,right_hand,val
4,201,0train,3,tongue,train
4,202,0train,0,left_hand,val
4,203,0train,2,feet,train
4,204,0train,2,feet,train
4,205,0train,0,left_hand,train
4,206,0train,2,feet,train
4,207,0train,1,right_hand,train
4,208,0train,3,tongue,train
4,209,0train,3,tongue,train
4,210,0train,3,tongue,train
4,211,0train,2,feet,train
4,212,0train,0,left_hand,train
4,213,0train,3,tongue,train
4,214,0train,1,right_hand,train
4,215,0train,3,tongue,train
4,216,0train,1,right_hand,train
4,217,0train,0,left_hand,train
4,218,0train,2,feet,train
4,219,0train,1,right_hand,train
4,220,0train,0,left_hand,train
4,221,0train,2,feet,train
4,222,0train,2,feet,train
4,223,0train,0,left_hand,train
4,224,0train,2,feet,val
4,225,0train,3,tongue,val
4,226,0train,3,tongue,train
4,227,0train,1,right_hand,train
4,228,0train,0,left_hand,train
4,229,0train,1,right_hand,train
4,230,0train,3,tongue,train
4,231,0train,1,right_hand,train
4,232,0train,3,tongue,val
4,233,0train,2,feet,train
4,234,0train,1,right_hand,train
4,235,0train,1,right_hand,train
4,236,0train,1,right_hand,train
4,237,0train,2,feet,train
4,238,0train,3,tongue,train
4,239,0train,0,left_hand,train
4,240,0train,1,right_hand,val
4,241,0train,3,tongue,train
4,242,0train,0,left_hand,train
4,243,0train,2,feet,train
4,244,0train,2,feet,train
4,245,0train,3,tongue,val
4,246,0train,0,left_hand,train
4,247,0train,0,left_hand,train
4,248,0train,2,feet,train
4,249,0train,1,right_hand,val
4,250,0train,3,tongue,val
4,251,0train,3,tongue,train
4,252,0train,3,tongue,train
4,253,0train,1,right_hand,train
4,254,0train,0,left_hand,train
4,255,0train,2,feet,train
4,256,0train,1,right_hand,train
4,257,0train,3,tongue,train
4,258,0train,0,left_hand,train
4,259,0train,3,tongue,train
4,260,0train,2,feet,train
4,261,0train,1,right_hand,train
4,262,0train,3,tongue,train
4,263,0train,3,tongue,train
4,264,0train,0,left_hand,val
4,265,0train,1,right_hand,val
4,266,0train,1,right_hand,train
4,267,0train,2,feet,train
4,268,0train,3,tongue,train
4,269,0train,1,right_hand,train
4,270,0train,0,left_hand,train
4,271,0train,0,left_hand,train
4,272,0train,3,tongue,val
4,273,0train,1,right_hand,train
4,274,0train,0,left_hand,train
4,275,0train,2,feet,train
4,276,0train,1,right_hand,val
4,277,0train,1,right_hand,train
4,278,0train,2,feet,train
4,279,0train,0,left_hand,val
4,280,0train,3,tongue,val
4,281,0train,2,feet,train
4,282,0train,2,feet,train
4,283,0train,2,feet,train
4,284,0train,2,feet,train
4,285,0train,0,left_hand,train
4,286,0train,1,right_hand,train
4,287,0train,0,left_hand,train
4,288,1test,3,tongue,test
4,289,1test,2,feet,test
4,290,1test,1,right_hand,test
4,291,1test,0,left_hand,test
4,292,1test,0,left_hand,test
4,293,1test,1,right_hand,test
4,294,1test,2,feet,test
4,295,1test,3,tongue,test
4,296,1test,1,right_hand,test
4,297,1test,2,feet,test
4,298,1test,0,left_hand,test
4,299,1test,0,left_hand,test
4,300,1test,0,left_hand,test
4,301,1test,3,tongue,test
4,302,1test,1,right_hand,test
4,303,1test,1,right_hand,test
4,304,1test,0,left_hand,test
4,305,1test,0,left_hand,test
4,306,1test,2,feet,test
4,307,1test,0,left_hand,test
4,308,1test,1,right_hand,test
4,309,1test,3,tongue,test
4,310,1test,3,tongue,test
4,311,1test,2,feet,test
4,312,1test,0,left_hand,test
4,313,1test,3,tongue,test
4,314,1test,3,tongue,test
4,315,1test,1,right_hand,test
4,316,1test,3,tongue,test
4,317,1test,3,tongue,test
4,318,1test,1,right_hand,test
4,319,1test,0,left_hand,test
4,320,1test,1,right_hand,test
4,321,1test,2,feet,test
4,322,1test,2,feet,test
4,323,1test,2,feet,test
4,324,1test,3,tongue,test
4,325,1test,2,feet,test
4,326,1test,0,left_hand,test
4,327,1test,3,tongue,test
4,328,1test,1,right_hand,test
4,329,1test,2,feet,test
4,330,1test,1,right_hand,test
4,331,1test,2,feet,test
4,332,1test,3,tongue,test
4,333,1test,1,right_hand,test
4,334,1test,2,feet,test
4,335,1test,0,left_hand,test
4,336,1test,0,left_hand,test
4,337,1test,0,left_hand,test
4,338,1test,3,tongue,test
4,339,1test,1,right_hand,test
4,340,1test,0,left_hand,test
4,341,1test,2,feet,test
4,342,1test,0,left_hand,test
4,343,1test,2,feet,test
4,344,1test,1,right_hand,test
4,345,1test,3,tongue,test
4,346,1test,0,left_hand,test
4,347,1test,2,feet,test
4,348,1test,2,feet,test
4,349,1test,0,left_hand,test
4,350,1test,2,feet,test
4,351,1test,1,right_hand,test
4,352,1test,3,tongue,test
4,353,1test,3,tongue,test
4,354,1test,3,tongue,test
4,355,1test,2,feet,test
4,356,1test,0,left_hand,test
4,357,1test,3,tongue,test
4,358,1test,1,right_hand,test
4,359,1test,3,tongue,test
4,360,1test,1,right_hand,test
4,361,1test,0,left_hand,test
4,362,1test,2,feet,test
4,363,1test,1,right_hand,test
4,364,1test,0,left_hand,test
4,365,1test,2,feet,test
4,366,1test,2,feet,test
4,367,1test,0,left_hand,test
4,368,1test,2,feet,test
4,369,1test,3,tongue,test
4,370,1test,3,tongue,test
4,371,1test,1,right_hand,test
4,372,1test,0,left_hand,test
4,373,1test,1,right_hand,test
4,374,1test,3,tongue,test
4,375,1test,1,right_hand,test
4,376,1test,3,tongue,test
4,377,1test,2,feet,test
4,378,1test,1,right_hand,test
4,379,1test,1,right_hand,test
4,380,1test,1,right_hand,test
4,381,1test,2,feet,test
4,382,1test,3,tongue,test
4,383,1test,0,left_hand,test
4,384,1test,1,right_hand,test
4,385,1test,3,tongue,test
4,386,1test,0,left_hand,test
4,387,1test,2,feet,test
4,388,1test,2,feet,test
4,389,1test,3,tongue,test
4,390,1test,0,left_hand,test
4,391,1test,0,left_hand,test
4,392,1test,2,feet,test
4,393,1test,1,right_hand,test
4,394,1test,3,tongue,test
4,395,1test,3,tongue,test
4,396,1test,3,tongue,test
4,397,1test,1,right_hand,test
4,398,1test,0,left_hand,test
4,399,1test,2,feet,test
4,400,1test,1,right_hand,test
4,401,1test,3,tongue,test
4,402,1test,0,left_hand,test
4,403,1test,3,tongue,test
4,404,1test,2,feet,test
4,405,1test,1,right_hand,test
4,406,1test,3,tongue,test
4,407,1test,3,tongue,test
4,408,1test,0,left_hand,test
4,409,1test,1,right_hand,test
4,410,1test,1,right_hand,test
4,411,1test,2,feet,test
4,412,1test,3,tongue,test
4,413,1test,1,right_hand,test
4,414,1test,0,left_hand,test
4,415,1test,0,left_hand,test
4,416,1test,3,tongue,test
4,417,1test,1,right_hand,test
4,418,1test,0,left_hand,test
4,419,1test,2,feet,test
4,420,1test,1,right_hand,test
4,421,1test,1,right_hand,test
4,422,1test,2,feet,test
4,423,1test,0,left_hand,test
4,424,1test,3,tongue,test
4,425,1test,2,feet,test
4,426,1test,2,feet,test
4,427,1test,2,feet,test
4,428,1test,2,feet,test
4,429,1test,0,left_hand,test
4,430,1test,1,right_hand,test
4,431,1test,0,left_hand,test
4,432,1test,1,right_hand,test
4,433,1test,0,left_hand,test
4,434,1test,0,left_hand,test
4,435,1test,2,feet,test
4,436,1test,2,feet,test
4,437,1test,1,right_hand,test
4,438,1test,2,feet,test
4,439,1test,3,tongue,test
4,440,1test,0,left_hand,test
4,441,1test,3,tongue,test
4,442,1test,0,left_hand,test
4,443,1test,0,left_hand,test
4,444,1test,1,right_hand,test
4,445,1test,3,tongue,test
4,446,1test,2,feet,test
4,447,1test,1,right_hand,test
4,448,1test,3,tongue,test
4,449,1test,2,feet,test
4,450,1test,3,tongue,test
4,451,1test,2,feet,test
4,452,1test,3,tongue,test
4,453,1test,1,right_hand,test
4,454,1test,1,right_hand,test
4,455,1test,3,tongue,test
4,456,1test,0,left_hand,test
4,457,1test,1,right_hand,test
4,458,1test,1,right_hand,test
4,459,1test,1,right_hand,test
4,460,1test,2,feet,test
4,461,1test,3,tongue,test
4,462,1test,0,left_hand,test
4,463,1test,3,tongue,test
4,464,1test,0,left_hand,test
4,465,1test,2,feet,test
4,466,1test,0,left_hand,test
4,467,1test,3,tongue,test
4,468,1test,0,left_hand,test
4,469,1test,2,feet,test
4,470,1test,0,left_hand,test
4,471,1test,1,right_hand,test
4,472,1test,2,feet,test
4,473,1test,2,feet,test
4,474,1test,3,tongue,test
4,475,1test,0,left_hand,test
4,476,1test,1,right_hand,test
4,477,1test,3,tongue,test
4,478,1test,1,right_hand,test
4,479,1test,2,feet,test
4,480,1test,2,feet,test
4,481,1test,0,left_hand,test
4,482,1test,3,tongue,test
4,483,1test,1,right_hand,test
4,484,1test,3,tongue,test
4,485,1test,0,left_hand,test
4,486,1test,0,left_hand,test
4,487,1test,2,feet,test
4,488,1test,2,feet,test
4,489,1test,1,right_hand,test
4,490,1test,3,tongue,test
4,491,1test,1,right_hand,test
4,492,1test,1,right_hand,test
4,493,1test,0,left_hand,test
4,494,1test,1,right_hand,test
4,495,1test,3,tongue,test
4,496,1test,3,tongue,test
4,497,1test,1,right_hand,test
4,498,1test,1,right_hand,test
4,499,1test,1,right_hand,test
4,500,1test,1,right_hand,test
4,501,1test,3,tongue,test
4,502,1test,3,tongue,test
4,503,1test,2,feet,test
4,504,1test,3,tongue,test
4,505,1test,0,left_hand,test
4,506,1test,1,right_hand,test
4,507,1test,2,feet,test
4,508,1test,1,right_hand,test
4,509,1test,0,left_hand,test
4,510,1test,3,tongue,test
4,511,1test,0,left_hand,test
4,512,1test,3,tongue,test
4,513,1test,0,left_hand,test
4,514,1test,0,left_hand,test
4,515,1test,0,left_hand,test
4,516,1test,0,left_hand,test
4,517,1test,2,feet,test
4,518,1test,2,feet,test
4,519,1test,3,tongue,test
4,520,1test,1,right_hand,test
4,521,1test,2,feet,test
4,522,1test,2,feet,test
4,523,1test,2,feet,test
4,524,1test,3,tongue,test
4,525,1test,2,feet,test
4,526,1test,0,left_hand,test
4,527,1test,2,feet,test
4,528,1test,0,left_hand,test
4,529,1test,3,tongue,test
4,530,1test,1,right_hand,test
4,531,1test,3,tongue,test
4,532,1test,3,tongue,test
4,533,1test,2,feet,test
4,534,1test,3,tongue,test
4,535,1test,3,tongue,test
4,536,1test,2,feet,test
4,537,1test,1,right_hand,test
4,538,1test,3,tongue,test
4,539,1test,2,feet,test
4,540,1test,0,left_hand,test
4,541,1test,1,right_hand,test
4,542,1test,1,right_hand,test
4,543,1test,1,right_hand,test
4,544,1test,2,feet,test
4,545,1test,1,right_hand,test
4,546,1test,3,tongue,test
4,547,1test,2,feet,test
4,548,1test,3,tongue,test
4,549,1test,1,right_hand,test
4,550,1test,2,feet,test
4,551,1test,0,left_hand,test
4,552,1test,3,tongue,test
4,553,1test,0,left_hand,test
4,554,1test,2,feet,test
4,555,1test,3,tongue,test
4,556,1test,0,left_hand,test
4,557,1test,2,feet,test
4,558,1test,0,left_hand,test
4,559,1test,1,right_hand,test
4,560,1test,1,right_hand,test
4,561,1test,0,left_hand,test
4,562,1test,3,tongue,test
4,563,1test,0,left_hand,test
4,564,1test,3,tongue,test
4,565,1test,2,feet,test
4,566,1test,2,feet,test
4,567,1test,0,left_hand,test
4,568,1test,2,feet,test
4,569,1test,1,right_hand,test
4,570,1test,1,right_hand,test
4,571,1test,0,left_hand,test
4,572,1test,2,feet,test
4,573,1test,0,left_hand,test
4,574,1test,1,right_hand,test
4,575,1test,0,left_hand,test
5,0,0train,0,left_hand,train
5,1,0train,1,right_hand,train
5,2,0train,1,right_hand,train
5,3,0train,0,left_hand,train
5,4,0train,1,right_hand,train
5,5,0train,0,left_hand,train
5,6,0train,1,right_hand,val
5,7,0train,2,feet,train
5,8,0train,1,right_hand,val
5,9,0train,3,tongue,train
5,10,0train,0,left_hand,val
5,11,0train,2,feet,val
5,12,0train,1,right_hand,train
5,13,0train,0,left_hand,val
5,14,0train,3,tongue,train
5,15,0train,3,tongue,val
5,16,0train,3,tongue,train
5,17,0train,3,tongue,train
5,18,0train,3,tongue,train
5,19,0train,0,left_hand,train
5,20,0train,2,feet,train
5,21,0train,1,right_hand,train
5,22,0train,0,left_hand,train
5,23,0train,0,left_hand,train
5,24,0train,2,feet,train
5,25,0train,3,tongue,train
5,26,0train,0,left_hand,val
5,27,0train,2,feet,train
5,28,0train,2,feet,train
5,29,0train,2,feet,train
5,30,0train,0,left_hand,train
5,31,0train,1,right_hand,train
5,32,0train,0,left_hand,train
5,33,0train,1,right_hand,train
5,34,0train,1,right_hand,val
5,35,0train,0,left_hand,train
5,36,0train,1,right_hand,train
5,37,0train,2,feet,train
5,38,0train,1,right_hand,train
5,39,0train,2,feet,train
5,40,0train,2,feet,train
5,41,0train,3,tongue,val
5,42,0train,2,feet,train
5,43,0train,2,feet,train
5,44,0train,3,tongue,train
5,45,0train,3,tongue,train
5,46,0train,3,tongue,train
5,47,0train,3,tongue,train
5,48,0train,3,tongue,train
5,49,0train,2,feet,train
5,50,0train,1,right_hand,train
5,51,0train,0,left_hand,train
5,52,0train,0,left_hand,val
5,53,0train,1,right_hand,train
5,54,0train,2,feet,train
5,55,0train,3,tongue,val
5,56,0train,1,right_hand,train
5,57,0train,2,feet,val
5,58,0train,0,left_hand,train
5,59,0train,0,left_hand,train
5,60,0train,0,left_hand,train
5,61,0train,3,tongue,train
5,62,0train,1,right_hand,train
5,63,0train,1,right_hand,train
5,64,0train,0,left_hand,train
5,65,0train,0,left_hand,train
5,66,0train,2,feet,val
5,67,0train,0,left_hand,train
5,68,0train,1,right_hand,val
5,69,0train,3,tongue,train
5,70,0train,3,tongue,train
5,71,0train,2,feet,train
5,72,0train,0,left_hand,train
5,73,0train,3,tongue,train
5,74,0train,3,tongue,train
5,75,0train,1,right_hand,train
5,76,0train,3,tongue,train
5,77,0train,3,tongue,train
5,78,0train,1,right_hand,train
5,79,0train,0,left_hand,train
5,80,0train,1,right_hand,train
5,81,0train,2,feet,val
5,82,0train,2,feet,train
5,83,0train,2,feet,train
5,84,0train,3,tongue,train
5,85,0train,2,feet,train
5,86,0train,0,left_hand,train
5,87,0train,3,tongue,train
5,88,0train,1,right_hand,train
5,89,0train,2,feet,train
5,90,0train,1,right_hand,train
5,91,0train,2,feet,train
5,92,0train,3,tongue,train
5,93,0train,1,right_hand,train
5,94,0train,2,feet,train
5,95,0train,0,left_hand,val
5,96,0train,0,left_hand,train
5,97,0train,0,left_hand,train
5,98,0train,3,tongue,train
5,99,0train,1,right_hand,train
5,100,0train,0,left_hand,train
5,101,0train,2,feet,train
5,102,0train,0,left_hand,train
5,103,0train,2,feet,val
5,104,0train,1,right_hand,train
5,105,0train,3,tongue,train
5,106,0train,0,left_hand,train
5,107,0train,2,feet,train
5,108,0train,2,feet,val
5,109,0train,0,left_hand,val
5,110,0train,2,feet,train
5,111,0train,1,right_hand,train
5,112,0train,3,tongue,train
5,113,0train,3,tongue,train
5,114,0train,3,tongue,train
5,115,0train,2,feet,train
5,116,0train,0,left_hand,train
5,117,0train,3,tongue,val
5,118,0train,1,right_hand,train
5,119,0train,3,tongue,train
5,120,0train,1,right_hand,train
5,121,0train,0,left_hand,train
5,122,0train,2,feet,train
5,123,0train,1,right_hand,val
5,124,0train,0,left_hand,train
5,125,0train,2,feet,train
5,126,0train,2,feet,val
5,127,0train,0,left_hand,train
5,128,0train,2,feet,train
5,129,0train,3,tongue,train
5,130,0train,3,tongue,train
5,131,0train,1,right_hand,train
5,132,0train,0,left_hand,train
5,133,0train,1,right_hand,train
5,134,0train,3,tongue,train
5,135,0train,1,right_hand,train
5,136,0train,3,tongue,train
5,137,0train,2,feet,train
5,138,0train,1,right_hand,train
5,139,0train,1,right_hand,train
5,140,0train,1,right_hand,train
5,141,0train,2,feet,train
5,142,0train,3,tongue,train
5,143,0train,0,left_hand,train
5,144,0train,1,right_hand,train
5,145,0train,3,tongue,train
5,146,0train,0,left_hand,val
5,147,0train,2,feet,train
5,148,0train,2,feet,val
5,149,0train,3,tongue,train
5,150,0train,0,left_hand,train
5,151,0train,0,left_hand,train
5,152,0train,2,feet,train
5,153,0train,1,right_hand,val
5,154,0train,3,tongue,val
5,155,0train,3,tongue,val
5,156,0train,3,tongue,val
5,157,0train,1,right_hand,train
5,158,0train,0,left_hand,train
5,159,0train,2,feet,train
5,160,0train,1,right_hand,train
5,161,0train,3,tongue,val
5,162,0train,0,left_hand,train
5,163,0train,3,tongue,train
5,164,0train,2,feet,train
5,165,0train,1,right_hand,val
5,166,0train,3,tongue,train
5,167,0train,3,tongue,train
5,168,0train,0,left_hand,train
5,169,0train,1,right_hand,train
5,170,0train,1,right_hand,train
5,171,0train,2,feet,train
5,172,0train,3,tongue,val
5,173,0train,1,right_hand,train
5,174,0train,0,left_hand,train
5,175,0train,0,left_hand,val
5,176,0train,3,tongue,train
5,177,0train,1,right_hand,train
5,178,0train,0,left_hand,val
5,179,0train,2,feet,train
5,180,0train,1,right_hand,train
5,181,0train,1,right_hand,train
5,182,0train,2,feet,train
5,183,0train,0,left_hand,train
5,184,0train,3,tongue,train
5,185,0train,2,feet,train
5,186,0train,2,feet,train
5,187,0train,2,feet,train
5,188,0train,2,feet,val
5,189,0train,0,left_hand,train
5,190,0train,1,right_hand,val
5,191,0train,0,left_hand,train
5,192,0train,1,right_hand,train
5,193,0train,0,left_hand,train
5,194,0train,0,left_hand,train
5,195,0train,2,feet,train
5,196,0train,2,feet,val
5,197,0train,1,right_hand,train
5,198,0train,2,feet,train
5,199,0train,3,tongue,val
5,200,0train,0,left_hand,train
5,201,0train,3,tongue,train
5,202,0train,0,left_hand,train
5,203,0train,0,left_hand,train
5,204,0train,1,right_hand,train
5,205,0train,3,tongue,train
5,206,0train,2,feet,train
5,207,0train,1,right_hand,train
5,208,0train,3,tongue,train
5,209,0train,2,feet,train
5,210,0train,3,tongue,train
5,211,0train,2,feet,train
5,212,0train,3,tongue,train
5,213,0train,1,right_hand,train
5,214,0train,1,right_hand,train
5,215,0train,3,tongue,train
5,216,0train,0,left_hand,train
5,217,0train,1,right_hand,train
5,218,0train,1,right_hand,train
5,219,0train,1,right_hand,val
5,220,0train,2,feet,train
5,221,0train,3,tongue,train
5,222,0train,0,left_hand,train
5,223,0train,3,tongue,train
5,224,0train,0,left_hand,train
5,225,0train,2,feet,train
5,226,0train,0,left_hand,train
5,227,0train,3,tongue,train
5,228,0train,0,left_hand,train
5,229,0train,2,feet,train
5,230,0train,0,left_hand,train
5,231,0train,1,right_hand,train
5,232,0train,2,feet,train
5,233,0train,2,feet,train
5,234,0train,3,tongue,train
5,235,0train,0,left_hand,val
5,236,0train,1,right_hand,train
5,237,0train,3,tongue,train
5,238,0train,1,right_hand,train
5,239,0train,2,feet,train
5,240,0train,2,feet,train
5,241,0train,0,left_hand,train
5,242,0train,3,tongue,train
5,243,0train,1,right_hand,train
5,244,0train,3,tongue,train
5,245,0train,0,left_hand,train
5,246,0train,0,left_hand,train
5,247,0train,2,feet,train
5,248,0train,2,feet,train
5,249,0train,1,right_hand,val
5,250,0train,3,tongue,train
5,251,0train,1,right_hand,train
5,252,0train,1,right_hand,train
5,253,0train,0,left_hand,train
5,254,0train,1,right_hand,train
5,255,0train,3,tongue,train
5,256,0train,3,tongue,train
5,257,0train,1,right_hand,train
5,258,0train,1,right_hand,train
5,259,0train,1,right_hand,train
5,260,0train,1,right_hand,train
5,261,0train,3,tongue,val
5,262,0train,3,tongue,train
5,263,0train,2,feet,train
5,264,0train,3,tongue,train
5,265,0train,0,left_hand,train
5,266,0train,1,right_hand,train
5,267,0train,2,feet,train
5,268,0train,1,right_hand,train
5,269,0train,0,left_hand,train
5,270,0train,3,tongue,train
5,271,0train,0,left_hand,train
5,272,0train,3,tongue,train
5,273,0train,0,left_hand,train
5,274,0train,0,left_hand,train
5,275,0train,0,left_hand,train
5,276,0train,0,left_hand,train
5,277,0train,2,feet,train
5,278,0train,2,feet,val
5,279,0train,3,tongue,train
5,280,0train,1,right_hand,val
5,281,0train,2,feet,train
5,282,0train,2,feet,train
5,283,0train,2,feet,train
5,284,0train,3,tongue,train
5,285,0train,2,feet,train
5,286,0train,0,left_hand,val
5,287,0train,2,feet,train
5,288,1test,0,left_hand,test
5,289,1test,1,right_hand,test
5,290,1test,1,right_hand,test
5,291,1test,0,left_hand,test
5,292,1test,1,right_hand,test
5,293,1test,0,left_hand,test
5,294,1test,1,right_hand,test
5,295,1test,2,feet,test
5,296,1test,1,right_hand,test
5,297,1test,3,tongue,test
5,298,1test,0,left_hand,test
5,299,1test,2,feet,test
5,300,1test,1,right_hand,test
5,301,1test,0,left_hand,test
5,302,1test,3,tongue,test
5,303,1test,3,tongue,test
5,304,1test,3,tongue,test
5,305,1test,3,tongue,test
5,306,1test,3,tongue,test
5,307,1test,0,left_hand,test
5,308,1test,2,feet,test
5,309,1test,1,right_hand,test
5,310,1test,0,left_hand,test
5,311,1test,0,left_hand,test
5,312,1test,2,feet,test
5,313,1test,3,tongue,test
5,314,1test,0,left_hand,test
5,315,1test,2,feet,test
5,316,1test,2,feet,test
5,317,1test,2,feet,test
5,318,1test,0,left_hand,test
5,319,1test,1,right_hand,test
5,320,1test,0,left_hand,test
5,321,1test,1,right_hand,test
5,322,1test,1,right_hand,test
5,323,1test,0,left_hand,test
5,324,1test,1,right_hand,test
5,325,1test,2,feet,test
5,326,1test,1,right_hand,test
5,327,1test,2,feet,test
5,328,1test,2,feet,test
5,329,1test,3,tongue,test
5,330,1test,2,feet,test
5,331,1test,2,feet,test
5,332,1test,3,tongue,test
5,333,1test,3,tongue,test
5,334,1test,3,tongue,test
5,335,1test,3,tongue,test
5,336,1test,3,tongue,test
5,337,1test,2,feet,test
5,338,1test,1,right_hand,test
5,339,1test,0,left_hand,test
5,340,1test,0,left_hand,test
5,341,1test,1,right_hand,test
5,342,1test,2,feet,test
5,343,1test,3,tongue,test
5,344,1test,1,right_hand,test
5,345,1test,2,feet,test
5,346,1test,0,left_hand,test
5,347,1test,0,left_hand,test
5,348,1test,0,left_hand,test
5,349,1test,3,tongue,test
5,350,1test,1,right_hand,test
5,351,1test,1,right_hand,test
5,352,1test,0,left_hand,test
5,353,1test,0,left_hand,test
5,354,1test,2,feet,test
5,355,1test,0,left_hand,test
5,356,1test,1,right_hand,test
5,357,1test,3,tongue,test
5,358,1test,3,tongue,test
5,359,1test,2,feet,test
5,360,1test,0,left_hand,test
5,361,1test,3,tongue,test
5,362,1test,3,tongue,test
5,363,1test,1,right_hand,test
5,364,1test,3,tongue,test
5,365,1test,3,tongue,test
5,366,1test,1,right_hand,test
5,367,1test,0,left_hand,test
5,368,1test,1,right_hand,test
5,369,1test,2,feet,test
5,370,1test,2,feet,test
5,371,1test,2,feet,test
5,372,1test,3,tongue,test
5,373,1test,2,feet,test
5,374,1test,0,left_hand,test
5,375,1test,3,tongue,test
5,376,1test,1,right_hand,test
5,377,1test,2,feet,test
5,378,1test,1,right_hand,test
5,379,1test,2,feet,test
5,380,1test,3,tongue,test
5,381,1test,1,right_hand,test
5,382,1test,2,feet,test
5,383,1test,0,left_hand,test
5,384,1test,0,left_hand,test
5,385,1test,0,left_hand,test
5,386,1test,3,tongue,test
5,387,1test,1,right_hand,test
5,388,1test,0,left_hand,test
5,389,1test,2,feet,test
5,390,1test,0,left_hand,test
5,391,1test,2,feet,test
5,392,1test,1,right_hand,test
5,393,1test,3,tongue,test
5,394,1test,0,left_hand,test
5,395,1test,2,feet,test
5,396,1test,2,feet,test
5,397,1test,0,left_hand,test
5,398,1test,2,feet,test
5,399,1test,1,right_hand,test
5,400,1test,3,tongue,test
5,401,1test,3,tongue,test
5,402,1test,3,tongue,test
5,403,1test,2,feet,test
5,404,1test,0,left_hand,test
5,405,1test,3,tongue,test
5,406,1test,1,right_hand,test
5,407,1test,3,tongue,test
5,408,1test,1,right_hand,test
5,409,1test,0,left_hand,test
5,410,1test,2,feet,test
5,411,1test,1,right_hand,test
5,412,1test,0,left_hand,test
5,413,1test,2,feet,test
5,414,1test,2,feet,test
5,415,1test,0,left_hand,test
5,416,1test,2,feet,test
5,417,1test,3,tongue,test
5,418,1test,3,tongue,test
5,419,1test,1,right_hand,test
5,420,1test,0,left_hand,test
5,421,1test,1,right_hand,test
5,422,1test,3,tongue,test
5,423,1test,1,right_hand,test
5,424,1test,3,tongue,test
5,425,1test,2,feet,test
5,426,1test,1,right_hand,test
5,427,1test,1,right_hand,test
5,428,1test,1,right_hand,test
5,429,1test,2,feet,test
5,430,1test,3,tongue,test
5,431,1test,0,left_hand,test
5,432,1test,1,right_hand,test
5,433,1test,3,tongue,test
5,434,1test,0,left_hand,test
5,435,1test,2,feet,test
5,436,1test,2,feet,test
5,437,1test,3,tongue,test
5,438,1test,0,left_hand,test
5,439,1test,0,left_hand,test
5,440,1test,2,feet,test
5,441,1test,1,right_hand,test
5,442,1test,3,tongue,test
5,443,1test,3,tongue,test
